"year","zone","indicator","measure","value"
"2007","S01002120","Which Are Vacant","Count",4
"2014","S01002120","Which Are Occupied","Count",321
"2010","S01002120","Which Are Vacant","Count",2
"2014","S01002120","Which Are Vacant","Count",3
"2010","S01002120","Which Are Second Homes","Count",7
"2011","S01002120","Which Are Vacant","Count",1
"2012","S01002120","Total Dwellings","Count",325
"2011","S01002120","Total Dwellings","Count",325
"2009","S01002120","Total Dwellings","Count",325
"2013","S01002120","Total Dwellings","Count",326
"2008","S01002120","Total Dwellings","Count",325
"2014","S01002120","Total Dwellings","Count",324
"2007","S01002120","Total Dwellings","Count",326
"2010","S01002120","Total Dwellings","Count",325
"2011","S01002120","Which Are Second Homes","Count",4
"2013","S01002120","Which Are Occupied","Count",320
"2010","S01002120","With 'Occupied Exemptions'","Count",3
"2012","S01002120","Which Are Second Homes","Count",8
"2012","S01002120","With 'Occupied Exemptions'","Count",7
"2013","S01002120","Which Are Second Homes","Count",3
"2014","S01002120","Which Are Second Homes","Count",0
"2014","S01002120","With 'Occupied Exemptions'","Count",7
"2009","S01002120","Which Are Occupied","Ratio",98
"2010","S01002120","Which Are Occupied","Ratio",97
"2013","S01002120","Which Are Occupied","Ratio",98
"2008","S01002120","Which Are Occupied","Ratio",97
"2014","S01002120","Which Are Occupied","Ratio",99
"2012","S01002120","Which Are Occupied","Ratio",97
"2007","S01002120","Which Are Occupied","Ratio",98
"2011","S01002120","Which Are Occupied","Ratio",98
"2011","S01002120","With 'Occupied Exemptions'","Ratio",2
"2008","S01002120","With 'Occupied Exemptions'","Ratio",1
"2010","S01002120","With 'Occupied Exemptions'","Ratio",1
"2007","S01002120","With 'Occupied Exemptions'","Ratio",2
"2012","S01002120","With 'Occupied Exemptions'","Ratio",2
"2014","S01002120","With 'Occupied Exemptions'","Ratio",2
"2009","S01002120","With 'Occupied Exemptions'","Ratio",1
"2013","S01002120","With 'Occupied Exemptions'","Ratio",3
"2007","S01002120","Which Are Second Homes","Ratio",0
"2008","S01002120","Which Are Second Homes","Ratio",1
"2009","S01002120","Which Are Second Homes","Ratio",1
"2010","S01002120","Which Are Second Homes","Ratio",2
"2011","S01002120","Which Are Second Homes","Ratio",1
"2012","S01002120","Which Are Second Homes","Ratio",3
"2013","S01002120","Which Are Second Homes","Ratio",1
"2014","S01002120","Which Are Second Homes","Ratio",0
"2013","S01002120","With Single Adult Discounts","Ratio",35
"2012","S01002120","With Single Adult Discounts","Ratio",34
"2007","S01002120","With Single Adult Discounts","Ratio",37
"2010","S01002120","With Single Adult Discounts","Ratio",38
"2009","S01002120","With Single Adult Discounts","Ratio",37
"2011","S01002120","With Single Adult Discounts","Ratio",34
"2014","S01002120","With Single Adult Discounts","Ratio",34
"2008","S01002120","With Single Adult Discounts","Ratio",36
"2011","S01002120","Which Are Vacant","Ratio",0
"2009","S01002120","Which Are Vacant","Ratio",1
"2008","S01002120","Which Are Vacant","Ratio",2
"2012","S01002120","Which Are Vacant","Ratio",0
"2013","S01002120","Which Are Vacant","Ratio",1
"2014","S01002120","Which Are Vacant","Ratio",1
"2007","S01002120","Which Are Vacant","Ratio",1
"2010","S01002120","Which Are Vacant","Ratio",1
"2011","S01002121","Which Are Occupied","Count",314
"2009","S01002121","With Single Adult Discounts","Count",120
"2013","S01002121","With 'Occupied Exemptions'","Count",8
"2007","S01002121","With 'Occupied Exemptions'","Count",4
"2012","S01002121","With Single Adult Discounts","Count",131
"2012","S01002121","With 'Occupied Exemptions'","Count",3
"2008","S01002121","With Single Adult Discounts","Count",126
"2014","S01002121","Which Are Occupied","Count",316
"2014","S01002121","With Single Adult Discounts","Count",136
"2007","S01002121","With Single Adult Discounts","Count",130
"2013","S01002121","With Single Adult Discounts","Count",126
"2007","S01002121","Which Are Occupied","Count",317
"2009","S01002121","With 'Occupied Exemptions'","Count",4
"2011","S01002121","With Single Adult Discounts","Count",128
"2010","S01002121","With Single Adult Discounts","Count",126
"2008","S01002121","With 'Occupied Exemptions'","Count",2
"2007","S01002121","Which Are Second Homes","Count",0
"2011","S01002121","Which Are Vacant","Count",1
"2009","S01002121","Which Are Vacant","Count",1
"2007","S01002121","Which Are Vacant","Count",2
"2012","S01002121","Which Are Occupied","Count",312
"2012","S01002121","Which Are Vacant","Count",2
"2010","S01002121","With 'Occupied Exemptions'","Count",5
"2008","S01002121","Which Are Second Homes","Count",0
"2010","S01002121","Which Are Vacant","Count",3
"2011","S01002121","With 'Occupied Exemptions'","Count",4
"2014","S01002121","Which Are Vacant","Count",2
"2009","S01002121","Which Are Second Homes","Count",4
"2008","S01002121","Which Are Vacant","Count",4
"2013","S01002121","Which Are Occupied","Count",311
"2013","S01002121","Which Are Vacant","Count",7
"2010","S01002121","Which Are Second Homes","Count",1
"2014","S01002121","Total Dwellings","Count",318
"2010","S01002121","Total Dwellings","Count",318
"2011","S01002121","Total Dwellings","Count",318
"2008","S01002121","Total Dwellings","Count",318
"2007","S01002121","Total Dwellings","Count",319
"2012","S01002121","Total Dwellings","Count",318
"2013","S01002121","Total Dwellings","Count",319
"2009","S01002121","Total Dwellings","Count",318
"2008","S01002121","Which Are Occupied","Count",314
"2011","S01002121","Which Are Second Homes","Count",3
"2010","S01002121","Which Are Occupied","Count",314
"2012","S01002121","Which Are Second Homes","Count",4
"2009","S01002121","Which Are Occupied","Count",312
"2013","S01002121","Which Are Second Homes","Count",1
"2014","S01002121","With 'Occupied Exemptions'","Count",7
"2014","S01002121","Which Are Second Homes","Count",0
"2010","S01002121","Which Are Occupied","Ratio",99
"2013","S01002121","Which Are Occupied","Ratio",97
"2008","S01002121","Which Are Occupied","Ratio",99
"2014","S01002121","Which Are Occupied","Ratio",99
"2009","S01002121","Which Are Occupied","Ratio",98
"2012","S01002121","Which Are Occupied","Ratio",98
"2007","S01002121","Which Are Occupied","Ratio",99
"2011","S01002121","Which Are Occupied","Ratio",99
"2011","S01002121","With 'Occupied Exemptions'","Ratio",1
"2007","S01002121","With 'Occupied Exemptions'","Ratio",1
"2012","S01002121","With 'Occupied Exemptions'","Ratio",1
"2008","S01002121","With 'Occupied Exemptions'","Ratio",1
"2010","S01002121","With 'Occupied Exemptions'","Ratio",2
"2009","S01002121","With 'Occupied Exemptions'","Ratio",1
"2014","S01002121","With 'Occupied Exemptions'","Ratio",2
"2013","S01002121","With 'Occupied Exemptions'","Ratio",3
"2007","S01002121","Which Are Second Homes","Ratio",0
"2008","S01002121","Which Are Second Homes","Ratio",0
"2009","S01002121","Which Are Second Homes","Ratio",1
"2010","S01002121","Which Are Second Homes","Ratio",0
"2011","S01002121","Which Are Second Homes","Ratio",1
"2012","S01002121","Which Are Second Homes","Ratio",1
"2013","S01002121","Which Are Second Homes","Ratio",0
"2014","S01002121","Which Are Second Homes","Ratio",0
"2014","S01002121","With Single Adult Discounts","Ratio",43
"2009","S01002121","With Single Adult Discounts","Ratio",38
"2008","S01002121","With Single Adult Discounts","Ratio",40
"2012","S01002121","With Single Adult Discounts","Ratio",41
"2013","S01002121","With Single Adult Discounts","Ratio",40
"2007","S01002121","With Single Adult Discounts","Ratio",41
"2010","S01002121","With Single Adult Discounts","Ratio",40
"2011","S01002121","With Single Adult Discounts","Ratio",40
"2012","S01002121","Which Are Vacant","Ratio",1
"2008","S01002121","Which Are Vacant","Ratio",1
"2014","S01002121","Which Are Vacant","Ratio",1
"2010","S01002121","Which Are Vacant","Ratio",1
"2013","S01002121","Which Are Vacant","Ratio",2
"2011","S01002121","Which Are Vacant","Ratio",0
"2009","S01002121","Which Are Vacant","Ratio",0
"2007","S01002121","Which Are Vacant","Ratio",1
"2012","S01002122","With Single Adult Discounts","Count",110
"2011","S01002122","With Single Adult Discounts","Count",104
"2009","S01002122","With Single Adult Discounts","Count",103
"2013","S01002122","Which Are Occupied","Count",373
"2008","S01002122","Which Are Occupied","Count",378
"2008","S01002122","With Single Adult Discounts","Count",108
"2013","S01002122","With Single Adult Discounts","Count",110
"2007","S01002122","With Single Adult Discounts","Count",110
"2013","S01002122","With 'Occupied Exemptions'","Count",10
"2011","S01002122","With 'Occupied Exemptions'","Count",4
"2011","S01002122","Which Are Occupied","Count",375
"2014","S01002122","With Single Adult Discounts","Count",114
"2009","S01002122","With 'Occupied Exemptions'","Count",3
"2008","S01002122","With 'Occupied Exemptions'","Count",4
"2010","S01002122","With Single Adult Discounts","Count",100
"2009","S01002122","Which Are Occupied","Count",376
"2007","S01002122","Which Are Second Homes","Count",13
"2009","S01002122","Which Are Vacant","Count",9
"2010","S01002122","Which Are Occupied","Count",373
"2012","S01002122","Which Are Occupied","Count",373
"2012","S01002122","Which Are Vacant","Count",9
"2008","S01002122","Which Are Second Homes","Count",11
"2007","S01002122","Which Are Occupied","Count",380
"2009","S01002122","Which Are Second Homes","Count",12
"2008","S01002122","Which Are Vacant","Count",7
"2013","S01002122","Which Are Vacant","Count",12
"2007","S01002122","Which Are Vacant","Count",7
"2014","S01002122","Which Are Occupied","Count",376
"2010","S01002122","Which Are Vacant","Count",10
"2014","S01002122","Which Are Vacant","Count",12
"2010","S01002122","Which Are Second Homes","Count",13
"2011","S01002122","Which Are Vacant","Count",8
"2012","S01002122","Total Dwellings","Count",397
"2011","S01002122","Total Dwellings","Count",396
"2009","S01002122","Total Dwellings","Count",398
"2013","S01002122","Total Dwellings","Count",396
"2008","S01002122","Total Dwellings","Count",397
"2014","S01002122","Total Dwellings","Count",394
"2007","S01002122","Total Dwellings","Count",400
"2010","S01002122","Total Dwellings","Count",397
"2011","S01002122","Which Are Second Homes","Count",13
"2014","S01002122","With 'Occupied Exemptions'","Count",10
"2010","S01002122","With 'Occupied Exemptions'","Count",3
"2012","S01002122","Which Are Second Homes","Count",15
"2012","S01002122","With 'Occupied Exemptions'","Count",5
"2013","S01002122","Which Are Second Homes","Count",10
"2014","S01002122","Which Are Second Homes","Count",6
"2007","S01002122","With 'Occupied Exemptions'","Count",3
"2009","S01002122","Which Are Occupied","Ratio",95
"2010","S01002122","Which Are Occupied","Ratio",94
"2013","S01002122","Which Are Occupied","Ratio",94
"2008","S01002122","Which Are Occupied","Ratio",95
"2014","S01002122","Which Are Occupied","Ratio",95
"2012","S01002122","Which Are Occupied","Ratio",94
"2007","S01002122","Which Are Occupied","Ratio",95
"2011","S01002122","Which Are Occupied","Ratio",95
"2011","S01002122","With 'Occupied Exemptions'","Ratio",1
"2008","S01002122","With 'Occupied Exemptions'","Ratio",1
"2010","S01002122","With 'Occupied Exemptions'","Ratio",1
"2007","S01002122","With 'Occupied Exemptions'","Ratio",1
"2014","S01002122","With 'Occupied Exemptions'","Ratio",3
"2012","S01002122","With 'Occupied Exemptions'","Ratio",1
"2009","S01002122","With 'Occupied Exemptions'","Ratio",1
"2013","S01002122","With 'Occupied Exemptions'","Ratio",3
"2007","S01002122","Which Are Second Homes","Ratio",3
"2008","S01002122","Which Are Second Homes","Ratio",3
"2009","S01002122","Which Are Second Homes","Ratio",3
"2010","S01002122","Which Are Second Homes","Ratio",3
"2011","S01002122","Which Are Second Homes","Ratio",3
"2012","S01002122","Which Are Second Homes","Ratio",4
"2013","S01002122","Which Are Second Homes","Ratio",3
"2014","S01002122","Which Are Second Homes","Ratio",2
"2013","S01002122","With Single Adult Discounts","Ratio",28
"2012","S01002122","With Single Adult Discounts","Ratio",28
"2007","S01002122","With Single Adult Discounts","Ratio",27
"2014","S01002122","With Single Adult Discounts","Ratio",29
"2009","S01002122","With Single Adult Discounts","Ratio",26
"2010","S01002122","With Single Adult Discounts","Ratio",25
"2011","S01002122","With Single Adult Discounts","Ratio",26
"2008","S01002122","With Single Adult Discounts","Ratio",27
"2011","S01002122","Which Are Vacant","Ratio",2
"2009","S01002122","Which Are Vacant","Ratio",2
"2008","S01002122","Which Are Vacant","Ratio",2
"2012","S01002122","Which Are Vacant","Ratio",2
"2013","S01002122","Which Are Vacant","Ratio",3
"2014","S01002122","Which Are Vacant","Ratio",3
"2007","S01002122","Which Are Vacant","Ratio",2
"2010","S01002122","Which Are Vacant","Ratio",3
"2012","S01002123","With Single Adult Discounts","Count",134
"2011","S01002123","With Single Adult Discounts","Count",103
"2009","S01002123","With Single Adult Discounts","Count",87
"2008","S01002123","Which Are Occupied","Count",385
"2011","S01002123","With 'Occupied Exemptions'","Count",6
"2008","S01002123","With Single Adult Discounts","Count",87
"2013","S01002123","With Single Adult Discounts","Count",169
"2007","S01002123","With Single Adult Discounts","Count",90
"2013","S01002123","With 'Occupied Exemptions'","Count",12
"2009","S01002123","With 'Occupied Exemptions'","Count",2
"2011","S01002123","Which Are Occupied","Count",443
"2014","S01002123","With Single Adult Discounts","Count",177
"2007","S01002123","With 'Occupied Exemptions'","Count",7
"2008","S01002123","With 'Occupied Exemptions'","Count",2
"2010","S01002123","With Single Adult Discounts","Count",82
"2009","S01002123","Which Are Occupied","Count",384
"2007","S01002123","Which Are Second Homes","Count",0
"2009","S01002123","Which Are Vacant","Count",9
"2010","S01002123","Which Are Occupied","Count",385
"2007","S01002123","Which Are Occupied","Count",394
"2012","S01002123","Which Are Vacant","Count",3
"2008","S01002123","Which Are Second Homes","Count",0
"2012","S01002123","Which Are Occupied","Count",536
"2009","S01002123","Which Are Second Homes","Count",0
"2008","S01002123","Which Are Vacant","Count",11
"2013","S01002123","Which Are Vacant","Count",5
"2007","S01002123","Which Are Vacant","Count",3
"2014","S01002123","Which Are Occupied","Count",620
"2010","S01002123","Which Are Vacant","Count",3
"2014","S01002123","Which Are Vacant","Count",5
"2010","S01002123","Which Are Second Homes","Count",0
"2011","S01002123","Which Are Vacant","Count",3
"2012","S01002123","Total Dwellings","Count",539
"2011","S01002123","Total Dwellings","Count",447
"2009","S01002123","Total Dwellings","Count",393
"2013","S01002123","Total Dwellings","Count",593
"2008","S01002123","Total Dwellings","Count",396
"2014","S01002123","Total Dwellings","Count",628
"2007","S01002123","Total Dwellings","Count",398
"2010","S01002123","Total Dwellings","Count",388
"2011","S01002123","Which Are Second Homes","Count",1
"2013","S01002123","Which Are Occupied","Count",585
"2010","S01002123","With 'Occupied Exemptions'","Count",3
